"month","year","period","plot","species","n","treatment","sampled"
2,2007,345,11,"DM",7,"control",1
2,2007,345,11,"DO",2,"control",1
2,2007,345,11,"PB",6,"control",1
2,2007,345,11,"PP",5,"control",1
2,2007,345,12,"DM",1,"control",1
2,2007,345,12,"DO",3,"control",1
2,2007,345,12,"PB",4,"control",1
2,2007,345,12,"PP",6,"control",1
2,2007,345,14,"DM",4,"control",1
2,2007,345,14,"PB",3,"control",1
2,2007,345,14,"PP",7,"control",1
2,2007,345,17,"DM",2,"control",1
2,2007,345,17,"DO",1,"control",1
2,2007,345,17,"PB",5,"control",1
2,2007,345,17,"PE",1,"control",1
2,2007,345,17,"PP",5,"control",1
2,2007,345,17,"RM",1,"control",1
2,2007,345,22,"DM",2,"control",1
2,2007,345,22,"PB",7,"control",1
2,2007,345,22,"PP",4,"control",1
2,2008,357,1,"DM",2,"control",1
2,2008,357,1,"DO",8,"control",1
2,2008,357,1,"PB",1,"control",1
2,2008,357,2,"DM",4,"control",1
2,2008,357,2,"DO",2,"control",1
2,2008,357,2,"PB",6,"control",1
2,2008,357,2,"PL",2,"control",1
2,2008,357,2,"PM",1,"control",1
2,2008,357,4,"DO",5,"control",1
2,2008,357,4,"PB",1,"control",1
2,2008,357,4,"PP",1,"control",1
2,2008,357,4,"RM",1,"control",1
2,2008,357,8,"DM",1,"control",1
2,2008,357,8,"DO",6,"control",1
2,2008,357,8,"DS",1,"control",1
2,2008,357,8,"PB",3,"control",1
2,2008,357,8,"PM",1,"control",1
2,2008,357,9,"DM",4,"control",1
2,2008,357,9,"DO",2,"control",1
2,2008,357,9,"PB",4,"control",1
2,2008,357,9,"RM",3,"control",1
2,2008,357,11,"DM",5,"control",1
2,2008,357,11,"DO",1,"control",1
2,2008,357,11,"RM",1,"control",1
2,2008,357,12,"DM",4,"control",1
2,2008,357,12,"DO",4,"control",1
2,2008,357,12,"PB",2,"control",1
2,2008,357,12,"PM",1,"control",1
2,2008,357,12,"RM",1,"control",1
2,2008,357,14,"DM",12,"control",1
2,2008,357,14,"DO",2,"control",1
2,2008,357,14,"PB",1,"control",1
2,2008,357,14,"RM",1,"control",1
2,2008,357,17,"DM",6,"control",1
2,2008,357,17,"DO",3,"control",1
2,2008,357,17,"PB",3,"control",1
2,2008,357,17,"RM",1,"control",1
2,2008,357,22,"DM",2,"control",1
2,2008,357,22,"DO",1,"control",1
2,2008,357,22,"PB",6,"control",1
2,2009,370,1,"DO",3,"control",1
2,2009,370,1,"RM",1,"control",1
2,2009,370,2,"DO",1,"control",1
2,2009,370,2,"PE",2,"control",1
2,2009,370,2,"RM",1,"control",1
2,2009,370,4,"BA",1,"control",1
2,2009,370,4,"DO",4,"control",1
2,2009,370,4,"PB",1,"control",1
2,2009,370,8,"DO",3,"control",1
2,2009,370,8,"PB",1,"control",1
2,2009,370,9,"DM",2,"control",1
2,2009,370,9,"DO",5,"control",1
2,2009,370,11,"DM",8,"control",1
2,2009,370,12,"DM",4,"control",1
2,2009,370,12,"DO",2,"control",1
2,2009,370,12,"RM",1,"control",1
2,2009,370,14,"DM",7,"control",1
2,2009,370,14,"DS",1,"control",1
2,2009,370,17,"DM",2,"control",1
2,2009,370,17,"DO",4,"control",1
2,2009,370,22,"DM",2,"control",1
2,2009,370,22,"PB",3,"control",1
2,2010,382,1,"DM",1,"control",1
2,2010,382,2,"PB",1,"control",1
2,2010,382,8,"DM",1,"control",1
2,2010,382,8,"DO",1,"control",1
2,2010,382,9,"DM",2,"control",1
2,2010,382,11,"DM",3,"control",1
2,2010,382,12,"DM",2,"control",1
2,2010,382,12,"PP",1,"control",1
2,2010,382,14,"DM",4,"control",1
2,2010,382,22,"DS",1,"control",1
2,2010,382,22,"PB",2,"control",1
2,2011,390,1,"DM",1,"control",1
2,2011,390,1,"DO",1,"control",1
2,2011,390,2,"DM",4,"control",1
2,2011,390,4,"DM",2,"control",1
2,2011,390,8,"DO",1,"control",1
2,2011,390,9,"DM",3,"control",1
2,2011,390,11,"DM",2,"control",1
2,2011,390,12,"DM",1,"control",1
2,2011,390,14,"DM",5,"control",1
2,2011,390,17,"DM",1,"control",1
2,2011,390,22,"DM",1,"control",1
2,2012,402,1,"DM",2,"control",1
2,2012,402,1,"DO",1,"control",1
2,2012,402,1,"PP",1,"control",1
2,2012,402,2,"DM",4,"control",1
2,2012,402,2,"PB",1,"control",1
2,2012,402,2,"PE",2,"control",1
2,2012,402,2,"PF",1,"control",1
2,2012,402,2,"RO",1,"control",1
2,2012,402,4,"DM",3,"control",1
2,2012,402,4,"PF",3,"control",1
2,2012,402,4,"PP",3,"control",1
2,2012,402,4,"RM",1,"control",1
2,2012,402,8,"DM",2,"control",1
2,2012,402,8,"PF",2,"control",1
2,2012,402,8,"PP",1,"control",1
2,2012,402,9,"DM",3,"control",1
2,2012,402,9,"PP",2,"control",1
2,2012,402,11,"DM",3,"control",1
2,2012,402,11,"PP",2,"control",1
2,2012,402,12,"DM",1,"control",1
2,2012,402,12,"RM",1,"control",1
2,2012,402,14,"DM",5,"control",1
2,2012,402,14,"PP",3,"control",1
2,2012,402,17,"DM",4,"control",1
2,2012,402,17,"PP",1,"control",1
2,2012,402,22,"DM",1,"control",1
2,2012,402,22,"PB",1,"control",1
2,2013,414,1,"DM",7,"control",1
2,2013,414,2,"DM",4,"control",1
2,2013,414,2,"DO",2,"control",1
2,2013,414,2,"PE",1,"control",1
2,2013,414,4,"DM",5,"control",1
2,2013,414,8,"DM",6,"control",1
2,2013,414,9,"DM",5,"control",1
2,2013,414,11,"DM",8,"control",1
2,2013,414,11,"PP",1,"control",1
2,2013,414,12,"DM",3,"control",1
2,2013,414,12,"PB",1,"control",1
2,2013,414,12,"PE",2,"control",1
2,2013,414,14,"DM",3,"control",1
2,2013,414,17,"DM",4,"control",1
2,2013,414,22,"DM",4,"control",1
2,2013,414,22,"PB",1,"control",1
2,2014,422,1,"DM",3,"control",1
2,2014,422,1,"DO",1,"control",1
2,2014,422,1,"PE",2,"control",1
2,2014,422,2,"DM",1,"control",1
2,2014,422,2,"DO",3,"control",1
2,2014,422,2,"PP",1,"control",1
2,2014,422,2,"RM",1,"control",1
2,2014,422,4,"DM",5,"control",1
2,2014,422,8,"DM",5,"control",1
2,2014,422,9,"DM",11,"control",1
2,2014,422,11,"DM",10,"control",1
2,2014,422,11,"PE",1,"control",1
2,2014,422,12,"DM",2,"control",1
2,2014,422,12,"DO",4,"control",1
2,2014,422,12,"PB",2,"control",1
2,2014,422,12,"PE",1,"control",1
2,2014,422,12,"RM",3,"control",1
2,2014,422,14,"DM",12,"control",1
2,2014,422,14,"DO",1,"control",1
2,2014,422,17,"DM",8,"control",1
2,2014,422,17,"PE",1,"control",1
2,2014,422,22,"DM",9,"control",1
2,2014,422,22,"PB",1,"control",1
2,2015,435,1,"DM",3,"control",1
2,2015,435,1,"DO",3,"control",1
2,2015,435,1,"PB",1,"control",1
2,2015,435,1,"PP",1,"control",1
2,2015,435,1,"RM",3,"control",1
2,2015,435,2,"DM",1,"control",1
2,2015,435,2,"DO",2,"control",1
2,2015,435,2,"PB",2,"control",1
2,2015,435,2,"PE",4,"control",1
2,2015,435,2,"PP",3,"control",1
2,2015,435,2,"RM",2,"control",1
2,2015,435,4,"BA",1,"control",1
2,2015,435,4,"DM",4,"control",1
2,2015,435,4,"DO",1,"control",1
2,2015,435,4,"PF",1,"control",1
2,2015,435,4,"PP",3,"control",1
2,2015,435,4,"RM",1,"control",1
2,2015,435,8,"BA",1,"control",1
2,2015,435,8,"DM",5,"control",1
2,2015,435,8,"DO",4,"control",1
2,2015,435,8,"PP",3,"control",1
2,2015,435,8,"RM",1,"control",1
2,2015,435,9,"BA",1,"control",1
2,2015,435,9,"DM",4,"control",1
2,2015,435,9,"DO",4,"control",1
2,2015,435,9,"PP",2,"control",1
2,2015,435,9,"RO",1,"control",1
2,2015,435,11,"DM",11,"control",1
2,2015,435,11,"DO",2,"control",1
2,2015,435,11,"PE",2,"control",1
2,2015,435,11,"PP",2,"control",1
2,2015,435,12,"DM",4,"control",1
2,2015,435,12,"DO",2,"control",1
2,2015,435,12,"PB",1,"control",1
2,2015,435,12,"PP",2,"control",1
2,2015,435,12,"RM",3,"control",1
2,2015,435,14,"DM",6,"control",1
2,2015,435,14,"PP",2,"control",1
2,2015,435,14,"RM",1,"control",1
2,2015,435,14,"RO",1,"control",1
2,2015,435,17,"DM",4,"control",1
2,2015,435,17,"DO",2,"control",1
2,2015,435,17,"PE",2,"control",1
2,2015,435,17,"PP",2,"control",1
2,2015,435,17,"RM",1,"control",1
2,2015,435,17,"RO",1,"control",1
2,2015,435,22,"DM",8,"control",1
2,2015,435,22,"DO",1,"control",1
2,2015,435,22,"PB",1,"control",1
2,2015,435,22,"PP",1,"control",1
2,2015,435,22,"RM",1,"control",1
2,2016,446,4,"DM",6,"control",1
2,2016,446,4,"DO",4,"control",1
2,2016,446,4,"RM",1,"control",1
2,2016,446,5,"DM",4,"control",1
2,2016,446,5,"DO",2,"control",1
2,2016,446,5,"PE",2,"control",1
2,2016,446,5,"RM",2,"control",1
2,2016,446,6,"DM",1,"control",1
2,2016,446,6,"DO",2,"control",1
2,2016,446,6,"RM",2,"control",1
2,2016,446,7,"DM",5,"control",1
2,2016,446,7,"DO",2,"control",1
2,2016,446,7,"PE",1,"control",1
2,2016,446,11,"DM",6,"control",1
2,2016,446,11,"DO",4,"control",1
2,2016,446,13,"DM",4,"control",1
2,2016,446,13,"PE",2,"control",1
2,2016,446,13,"RM",1,"control",1
2,2016,446,14,"DM",6,"control",1
2,2016,446,14,"DO",3,"control",1
2,2016,446,17,"DM",5,"control",1
2,2016,446,17,"DO",2,"control",1
2,2016,446,18,"DM",5,"control",1
2,2016,446,18,"RO",1,"control",1
2,2016,446,24,"DM",3,"control",1
2,2016,446,24,"PE",4,"control",1
2,2016,446,24,"RM",1,"control",1
2,2017,459,4,"DM",3,"control",1
2,2017,459,4,"DO",5,"control",1
2,2017,459,4,"RM",4,"control",1
2,2017,459,5,"DM",7,"control",1
2,2017,459,5,"DO",1,"control",1
2,2017,459,5,"RF",1,"control",1
2,2017,459,6,"DM",4,"control",1
2,2017,459,7,"DM",9,"control",1
2,2017,459,7,"RM",1,"control",1
2,2017,459,11,"DM",5,"control",1
2,2017,459,11,"DS",1,"control",1
2,2017,459,11,"RO",1,"control",1
2,2017,459,13,"DM",1,"control",1
2,2017,459,13,"DO",1,"control",1
2,2017,459,13,"PE",1,"control",1
2,2017,459,14,"DM",4,"control",1
2,2017,459,14,"DO",2,"control",1
2,2017,459,17,"DM",9,"control",1
2,2017,459,17,"RM",1,"control",1
2,2017,459,18,"DM",3,"control",1
2,2017,459,24,"DM",6,"control",1
2,2017,459,24,"DO",2,"control",1
3,1978,9,1,"DM",2,"control",1
3,1978,9,1,"DS",1,"control",1
3,1978,9,2,"DM",2,"control",1
3,1978,9,2,"DS",1,"control",1
3,1978,9,2,"PE",2,"control",1
3,1978,9,2,"PF",2,"control",1
3,1978,9,4,"DM",1,"control",1
3,1978,9,4,"DS",3,"control",1
3,1978,9,4,"PF",1,"control",1
3,1978,9,5,"DM",5,"control",1
3,1978,9,5,"DS",3,"control",1
3,1978,9,8,"DO",1,"control",1
3,1978,9,8,"DS",2,"control",1
3,1978,9,9,"DS",2,"control",1
3,1978,9,11,"DM",3,"control",1
3,1978,9,11,"DS",2,"control",1
3,1978,9,13,"PF",1,"control",1
3,1978,9,14,"DM",2,"control",1
3,1978,9,14,"DS",1,"control",1
3,1978,9,17,"DM",2,"control",1
3,1978,9,17,"DS",2,"control",1
3,1978,9,17,"RM",1,"control",1
3,1978,9,18,"DM",4,"control",1
3,1978,9,20,"DM",3,"control",1
3,1978,9,20,"DS",1,"control",1
3,1978,9,22,"DM",1,"control",1
3,1978,9,22,"DS",1,"control",1
3,1979,21,1,"DS",2,"control",1
3,1979,21,2,"DM",3,"control",1
3,1979,21,2,"DS",1,"control",1
3,1979,21,4,"DM",2,"control",1
3,1979,21,4,"DS",1,"control",1
3,1979,21,5,"DM",1,"control",1
3,1979,21,5,"DS",1,"control",1
3,1979,21,6,"DM",1,"control",1
3,1979,21,8,"DM",1,"control",1
3,1979,21,8,"DS",1,"control",1
3,1979,21,9,"DM",2,"control",1
3,1979,21,9,"DS",3,"control",1
3,1979,21,11,"DM",1,"control",1
3,1979,21,11,"DS",1,"control",1
3,1979,21,12,"DM",1,"control",1
3,1979,21,12,"DS",2,"control",1
3,1979,21,13,"DM",1,"control",1
3,1979,21,13,"DS",2,"control",1
3,1979,21,13,"PF",1,"control",1
3,1979,21,14,"DS",3,"control",1
3,1979,21,17,"DM",1,"control",1
3,1979,21,17,"DO",2,"control",1
3,1979,21,17,"DS",2,"control",1
3,1979,21,17,"PE",1,"control",1
3,1979,21,18,"DO",2,"control",1
3,1979,21,18,"DS",3,"control",1
3,1979,21,22,"DM",1,"control",1
3,1979,21,22,"DS",1,"control",1
3,1979,21,22,"PF",1,"control",1
3,1980,32,1,"DS",1,"control",1
3,1980,32,1,"PF",1,"control",1
3,1980,32,2,"DM",2,"control",1
3,1980,32,4,"DM",3,"control",1
3,1980,32,4,"DS",5,"control",1
3,1980,32,4,"PF",1,"control",1
3,1980,32,6,"DS",1,"control",1
3,1980,32,6,"PF",1,"control",1
3,1980,32,8,"DM",1,"control",1
3,1980,32,8,"DS",1,"control",1
3,1980,32,8,"PF",1,"control",1
3,1980,32,9,"DM",1,"control",1
3,1980,32,9,"DS",4,"control",1
3,1980,32,11,"DM",1,"control",1
3,1980,32,12,"DM",4,"control",1
3,1980,32,12,"DS",1,"control",1
3,1980,32,12,"RM",2,"control",1
3,1980,32,13,"DM",2,"control",1
3,1980,32,13,"DS",1,"control",1
3,1980,32,13,"PF",1,"control",1
3,1980,32,14,"DM",2,"control",1
3,1980,32,14,"DS",1,"control",1
3,1980,32,17,"DM",1,"control",1
3,1980,32,17,"DO",1,"control",1
3,1980,32,17,"DS",1,"control",1
3,1980,32,18,"DM",1,"control",1
3,1980,32,18,"DS",1,"control",1
3,1980,32,20,"DS",3,"control",1
3,1980,32,22,"DS",1,"control",1
3,1981,44,1,"DS",2,"control",1
3,1981,44,2,"DM",3,"control",1
3,1981,44,2,"DS",4,"control",1
3,1981,44,4,"DM",2,"control",1
3,1981,44,4,"DS",1,"control",1
3,1981,44,4,"PF",1,"control",1
3,1981,44,6,"DS",2,"control",1
3,1981,44,8,"DO",2,"control",1
3,1981,44,8,"DS",2,"control",1
3,1981,44,8,"PF",1,"control",1
3,1981,44,9,"DS",4,"control",1
3,1981,44,11,"DM",3,"control",1
3,1981,44,11,"DS",1,"control",1
3,1981,44,12,"DM",4,"control",1
3,1981,44,12,"DS",1,"control",1
3,1981,44,13,"DM",2,"control",1
3,1981,44,13,"DS",3,"control",1
3,1981,44,14,"DM",3,"control",1
3,1981,44,14,"DS",1,"control",1
3,1981,44,17,"DO",1,"control",1
3,1981,44,17,"DS",3,"control",1
3,1981,44,18,"DM",2,"control",1
3,1981,44,20,"DM",2,"control",1
3,1981,44,20,"DS",1,"control",1
3,1981,44,22,"DS",1,"control",1
3,1982,56,1,"DM",2,"control",1
3,1982,56,1,"DO",2,"control",1
3,1982,56,1,"DS",2,"control",1
3,1982,56,1,"PP",1,"control",1
3,1982,56,1,"RM",1,"control",1
3,1982,56,2,"DO",1,"control",1
3,1982,56,2,"DS",3,"control",1
3,1982,56,2,"PE",2,"control",1
3,1982,56,2,"RM",2,"control",1
3,1982,56,4,"DM",5,"control",1
3,1982,56,4,"DS",1,"control",1
3,1982,56,4,"PF",1,"control",1
3,1982,56,6,"DM",6,"control",1
3,1982,56,6,"DO",1,"control",1
3,1982,56,6,"DS",3,"control",1
3,1982,56,6,"PE",1,"control",1
3,1982,56,6,"PP",1,"control",1
3,1982,56,8,"DO",2,"control",1
3,1982,56,8,"DS",1,"control",1
3,1982,56,9,"DS",6,"control",1
3,1982,56,11,"DM",4,"control",1
3,1982,56,11,"DS",1,"control",1
3,1982,56,12,"DM",6,"control",1
3,1982,56,12,"DS",1,"control",1
3,1982,56,12,"RM",2,"control",1
3,1982,56,13,"DM",1,"control",1
3,1982,56,13,"DO",1,"control",1
3,1982,56,13,"DS",1,"control",1
3,1982,56,14,"DM",5,"control",1
3,1982,56,14,"DS",1,"control",1
3,1982,56,14,"PE",1,"control",1
3,1982,56,17,"DM",1,"control",1
3,1982,56,17,"DO",1,"control",1
3,1982,56,17,"DS",1,"control",1
3,1982,56,17,"PM",1,"control",1
3,1982,56,17,"RM",2,"control",1
3,1982,56,18,"DM",2,"control",1
3,1982,56,18,"DS",1,"control",1
3,1982,56,18,"PM",1,"control",1
3,1982,56,18,"RM",2,"control",1
3,1982,56,20,"DM",2,"control",1
3,1982,56,20,"DS",2,"control",1
3,1982,56,20,"RM",1,"control",1
3,1982,56,22,"DM",1,"control",1
3,1982,56,22,"PE",2,"control",1
3,1983,66,1,"DM",5,"control",1
3,1983,66,1,"DO",2,"control",1
3,1983,66,1,"DS",3,"control",1
3,1983,66,1,"PF",1,"control",1
3,1983,66,2,"DM",2,"control",1
3,1983,66,2,"DO",1,"control",1
3,1983,66,2,"DS",2,"control",1
3,1983,66,2,"PE",1,"control",1
3,1983,66,2,"RM",1,"control",1
3,1983,66,4,"DM",4,"control",1
3,1983,66,4,"PF",1,"control",1
3,1983,66,6,"DM",3,"control",1
3,1983,66,6,"DO",5,"control",1
3,1983,66,6,"RM",1,"control",1
3,1983,66,8,"DO",2,"control",1
3,1983,66,8,"DS",3,"control",1
3,1983,66,8,"PF",5,"control",1
3,1983,66,9,"DO",3,"control",1
3,1983,66,9,"PF",1,"control",1
3,1983,66,11,"DM",7,"control",1
3,1983,66,11,"DS",2,"control",1
3,1983,66,11,"PF",1,"control",1
3,1983,66,11,"RM",2,"control",1
3,1983,66,12,"DM",5,"control",1
3,1983,66,12,"DO",2,"control",1
3,1983,66,12,"DS",2,"control",1
3,1983,66,12,"RM",2,"control",1
3,1983,66,13,"DM",2,"control",1
3,1983,66,13,"DS",2,"control",1
3,1983,66,14,"DM",4,"control",1
3,1983,66,14,"DS",1,"control",1
3,1983,66,14,"PE",1,"control",1
3,1983,66,17,"DM",2,"control",1
3,1983,66,17,"DO",1,"control",1
3,1983,66,17,"DS",1,"control",1
3,1983,66,17,"RM",1,"control",1
3,1983,66,18,"DM",3,"control",1
3,1983,66,18,"DS",1,"control",1
3,1983,66,18,"RM",3,"control",1
3,1983,66,20,"DM",2,"control",1
3,1983,66,20,"DO",1,"control",1
3,1983,66,20,"RM",1,"control",1
3,1983,66,22,"DM",5,"control",1
3,1983,66,22,"DS",2,"control",1
3,1983,66,22,"PF",2,"control",1
3,1983,66,22,"RM",1,"control",1
3,1984,77,1,"DM",2,"control",1
3,1984,77,1,"DS",1,"control",1
3,1984,77,2,"DM",2,"control",1
3,1984,77,4,"DM",2,"control",1
3,1984,77,4,"DS",2,"control",1
3,1984,77,6,"DM",2,"control",1
3,1984,77,8,"DO",2,"control",1
3,1984,77,8,"DS",1,"control",1
3,1984,77,9,"DM",1,"control",1
3,1984,77,9,"DO",2,"control",1
3,1984,77,9,"DS",3,"control",1
3,1984,77,9,"PP",1,"control",1
3,1984,77,11,"DM",1,"control",1
3,1984,77,11,"DS",1,"control",1
3,1984,77,12,"DM",2,"control",1
3,1984,77,12,"DO",1,"control",1
3,1984,77,12,"DS",2,"control",1
3,1984,77,12,"RM",1,"control",1
3,1984,77,13,"DS",1,"control",1
3,1984,77,14,"DM",3,"control",1
3,1984,77,14,"DO",3,"control",1
3,1984,77,17,"DM",1,"control",1
3,1984,77,17,"DS",1,"control",1
3,1984,77,18,"DM",4,"control",1
3,1984,77,18,"DS",2,"control",1
3,1984,77,20,"DM",1,"control",1
3,1984,77,20,"DS",1,"control",1
3,1984,77,22,"DM",3,"control",1
3,1984,77,22,"DS",2,"control",1
3,1985,88,1,"DM",3,"control",1
3,1985,88,1,"DO",3,"control",1
3,1985,88,1,"DS",1,"control",1
3,1985,88,2,"DM",3,"control",1
3,1985,88,2,"DO",3,"control",1
3,1985,88,4,"DM",3,"control",1
3,1985,88,4,"DO",2,"control",1
3,1985,88,6,"DM",8,"control",1
3,1985,88,6,"DO",4,"control",1
3,1985,88,6,"PE",1,"control",1
3,1985,88,8,"DM",2,"control",1
3,1985,88,8,"DO",2,"control",1
3,1985,88,8,"DS",1,"control",1
3,1985,88,9,"DM",3,"control",1
3,1985,88,9,"DS",2,"control",1
3,1985,88,11,"DM",1,"control",1
3,1985,88,11,"RM",1,"control",1
3,1985,88,12,"DM",4,"control",1
3,1985,88,12,"DO",2,"control",1
3,1985,88,13,"DM",2,"control",1
3,1985,88,14,"DM",2,"control",1
3,1985,88,17,"DM",1,"control",1
3,1985,88,17,"DO",1,"control",1
3,1985,88,18,"DM",2,"control",1
3,1985,88,18,"PM",1,"control",1
3,1985,88,20,"DO",1,"control",1
3,1986,97,1,"DM",2,"control",1
3,1986,97,1,"DS",3,"control",1
3,1986,97,2,"DM",6,"control",1
3,1986,97,2,"DO",1,"control",1
3,1986,97,2,"PE",1,"control",1
3,1986,97,4,"DM",2,"control",1
3,1986,97,4,"DO",1,"control",1
3,1986,97,4,"DS",3,"control",1
3,1986,97,6,"DM",2,"control",1
3,1986,97,6,"DO",2,"control",1
3,1986,97,6,"DS",1,"control",1
3,1986,97,6,"PE",1,"control",1
3,1986,97,8,"DO",1,"control",1
3,1986,97,8,"DS",3,"control",1
3,1986,97,9,"DM",5,"control",1
3,1986,97,9,"DS",1,"control",1
3,1986,97,11,"DM",3,"control",1
3,1986,97,11,"DO",1,"control",1
3,1986,97,11,"DS",1,"control",1
3,1986,97,11,"PE",1,"control",1
3,1986,97,11,"PP",1,"control",1
3,1986,97,11,"RM",1,"control",1
3,1986,97,12,"DM",5,"control",1
3,1986,97,12,"DO",4,"control",1
3,1986,97,12,"DS",1,"control",1
3,1986,97,12,"PE",1,"control",1
3,1986,97,13,"DM",2,"control",1
3,1986,97,14,"DM",3,"control",1
3,1986,97,17,"DM",1,"control",1
3,1986,97,17,"DO",1,"control",1
3,1986,97,18,"DM",1,"control",1
3,1986,97,20,"DM",2,"control",1
3,1986,97,22,"DM",4,"control",1
3,1986,97,22,"DS",1,"control",1
3,1987,108,1,"DM",3,"control",1
3,1987,108,1,"DS",3,"control",1
3,1987,108,2,"DM",5,"control",1
3,1987,108,2,"DO",2,"control",1
3,1987,108,2,"DS",1,"control",1
3,1987,108,2,"PE",1,"control",1
3,1987,108,2,"PM",1,"control",1
3,1987,108,4,"DM",3,"control",1
3,1987,108,4,"DO",2,"control",1
3,1987,108,4,"DS",2,"control",1
3,1987,108,4,"RM",1,"control",1
3,1987,108,6,"DM",3,"control",1
3,1987,108,6,"DO",5,"control",1
3,1987,108,8,"DM",1,"control",1
3,1987,108,8,"DO",1,"control",1
3,1987,108,8,"DS",2,"control",1
3,1987,108,9,"DM",6,"control",1
3,1987,108,9,"DO",4,"control",1
3,1987,108,9,"DS",1,"control",1
3,1987,108,11,"DM",2,"control",1
3,1987,108,11,"DS",1,"control",1
3,1987,108,11,"PE",1,"control",1
3,1987,108,12,"DM",3,"control",1
3,1987,108,12,"DO",2,"control",1
3,1987,108,12,"RM",2,"control",1
3,1987,108,13,"DM",2,"control",1
3,1987,108,14,"DM",4,"control",1
3,1987,108,17,"DM",2,"control",1
3,1987,108,17,"DO",1,"control",1
3,1987,108,18,"PE",1,"control",1
3,1987,108,18,"RM",1,"control",1
3,1987,108,20,"DM",3,"control",1
3,1987,108,20,"DO",4,"control",1
3,1987,108,20,"RM",1,"control",1
3,1987,108,22,"DM",1,"control",1
3,1988,120,2,"DM",3,"control",1
3,1988,120,2,"DO",2,"control",1
3,1988,120,2,"PE",1,"control",1
3,1988,120,2,"RM",1,"control",1
3,1988,120,4,"DM",7,"control",1
3,1988,120,4,"DS",1,"control",1
3,1988,120,8,"DM",4,"control",1
3,1988,120,8,"DS",1,"control",1
3,1988,120,11,"DM",6,"control",1
3,1988,120,11,"DO",1,"control",1
3,1988,120,11,"PP",1,"control",1
3,1988,120,12,"DM",2,"control",1
3,1988,120,12,"DO",6,"control",1
3,1988,120,12,"RM",1,"control",1
3,1988,120,14,"DM",2,"control",1
3,1988,120,14,"DO",1,"control",1
3,1988,120,14,"RM",2,"control",1
3,1988,120,17,"DO",2,"control",1
3,1988,120,17,"PE",1,"control",1
3,1988,120,17,"RM",2,"control",1
3,1988,120,22,"DM",9,"control",1
3,1988,120,22,"DO",1,"control",1
3,1988,120,22,"DS",1,"control",1
3,1989,132,2,"DO",3,"control",1
3,1989,132,2,"PE",2,"control",1
3,1989,132,2,"RM",4,"control",1
3,1989,132,4,"DM",2,"control",1
3,1989,132,4,"DS",1,"control",1
3,1989,132,4,"RM",1,"control",1
3,1989,132,8,"DM",5,"control",1
3,1989,132,8,"DS",1,"control",1
3,1989,132,11,"DM",3,"control",1
3,1989,132,11,"RM",2,"control",1
3,1989,132,12,"PE",1,"control",1
3,1989,132,12,"RM",2,"control",1
3,1989,132,14,"DM",4,"control",1
3,1989,132,14,"PE",1,"control",1
3,1989,132,14,"PM",2,"control",1
3,1989,132,17,"DO",1,"control",1
3,1989,132,17,"PE",1,"control",1
3,1989,132,17,"RM",3,"control",1
3,1989,132,22,"DM",2,"control",1
3,1989,132,22,"DS",3,"control",1
3,1989,132,22,"RM",2,"control",1
3,1990,145,2,"DM",3,"control",1
3,1990,145,2,"DO",3,"control",1
3,1990,145,4,"DM",11,"control",1
3,1990,145,4,"DS",1,"control",1
3,1990,145,8,"DM",5,"control",1
3,1990,145,8,"DO",3,"control",1
3,1990,145,8,"RM",1,"control",1
3,1990,145,11,"DM",5,"control",1
3,1990,145,11,"DO",4,"control",1
3,1990,145,11,"PE",1,"control",1
3,1990,145,11,"RM",1,"control",1
3,1990,145,12,"DM",1,"control",1
3,1990,145,12,"DO",1,"control",1
3,1990,145,12,"RM",3,"control",1
3,1990,145,14,"DM",3,"control",1
3,1990,145,17,"DO",3,"control",1
3,1990,145,17,"PE",1,"control",1
3,1990,145,17,"RM",1,"control",1
3,1990,145,22,"DM",2,"control",1
3,1990,145,22,"DS",1,"control",1
3,1990,145,22,"PH",1,"control",1
3,1991,157,2,"DO",3,"control",1
3,1991,157,2,"RM",3,"control",1
3,1991,157,4,"DM",8,"control",1
3,1991,157,8,"DM",7,"control",1
3,1991,157,8,"RM",1,"control",1
3,1991,157,11,"DM",4,"control",1
3,1991,157,11,"DO",2,"control",1
3,1991,157,12,"DM",5,"control",1
3,1991,157,12,"DO",1,"control",1
3,1991,157,14,"DM",9,"control",1
3,1991,157,14,"DO",1,"control",1
3,1991,157,17,"DM",2,"control",1
3,1991,157,17,"DO",1,"control",1
3,1991,157,17,"RM",1,"control",1
3,1991,157,22,"DS",1,"control",1
3,1992,169,2,"DM",1,"control",1
3,1992,169,2,"DO",3,"control",1
3,1992,169,2,"PE",2,"control",1
3,1992,169,2,"RM",2,"control",1
3,1992,169,4,"DM",6,"control",1
3,1992,169,4,"DO",1,"control",1
3,1992,169,8,"DM",1,"control",1
3,1992,169,8,"DO",1,"control",1
3,1992,169,11,"DM",2,"control",1
3,1992,169,11,"PE",3,"control",1
3,1992,169,11,"RM",1,"control",1
3,1992,169,12,"DM",3,"control",1
3,1992,169,12,"PE",1,"control",1
3,1992,169,14,"DM",4,"control",1
3,1992,169,14,"RM",1,"control",1
3,1992,169,17,"DM",4,"control",1
3,1992,169,17,"RM",1,"control",1
3,1992,169,22,"DM",1,"control",1
3,1992,169,22,"DS",1,"control",1
3,1993,181,2,"DO",1,"control",1
3,1993,181,2,"RM",1,"control",1
3,1993,181,4,"DM",1,"control",1
3,1993,181,4,"PF",1,"control",1
